Genus,fold_0,fold_1,fold_2,mean_importance,std_importance
g__Acinetobacter_ASV-4,0.0037805298013919185,0.007348665815195052,0.006941374908795596,0.006023523508460855,0.001594728200054179
g___ASV-2,0.005921970765296821,0.005926291776798218,0.006139356203219744,0.005995872915104928,0.00010147334054249056
g__Haemophilus_D_734546_ASV-1,0.0054508626391319166,0.007837372177112532,0.004651012020881513,0.005979748945708654,0.0013535172219732872
g__Clostridioides_A_ASV-1,0.0037304211250255574,0.0051775594846638915,0.00824588538250153,0.005717955330730326,0.0018826178790840081
g__Luteimonas_C_615545_ASV-1,0.005787818594602445,0.006773930947601494,0.004063631347030864,0.005541793629744934,0.0011200676151355577
g__Corynebacterium_ASV-3,0.007179084585898953,0.00477758427404446,0.004313956413868287,0.005423541757937233,0.00125570316656678
g__Paracoccus_ASV-1,0.0063398956896154254,0.005776434352460982,0.004073676589375926,0.005396668877150777,0.0009633634187057935
g___ASV-17,0.004809438151192642,0.006879179230548946,0.0043331273878406025,0.00534058158986073,0.0011051938022415674
g___ASV-10,0.004181791903656849,0.0033327247588363787,0.007971853298608925,0.005162123320367384,0.0020167904645872863
g__Corynebacterium_ASV-6,0.005100855005462919,0.005380185308200241,0.004828108190440073,0.005103049501367744,0.00022538988123959924
g__Acinetobacter_ASV-3,0.005318615525786135,0.005589587141201225,0.004333640715666237,0.005080614460884533,0.0005396503411927956
g___ASV-15,0.003372842167430071,0.0072306266705156235,0.0045774296798316,0.005060299505925765,0.001611520559342618
g__Catenibacterium_ASV-1,0.0040898570706335065,0.0041438706338952115,0.006650764884841564,0.004961497529790093,0.001194695920554961
g__Finegoldia_ASV-1,0.00610152775699328,0.005013759670609046,0.003267540584633321,0.004794276004078549,0.0011673333237713075
g__Methanobrevibacter_A_ASV-1,0.006746663719136929,0.0036383907061099193,0.0039324909979017745,0.004772515141049541,0.0014010878396639652
g__Aeromonas_ASV-1,0.003081130122431277,0.006649907485955099,0.004369693465042434,0.004700243691142937,0.001475576849141002
g__Staphylococcus_ASV-3,0.0029330911091127424,0.006235118211203222,0.004738887222474597,0.0046356988475968535,0.0013500201544834915
g__Corynebacterium_ASV-14,0.0045296138967909905,0.004871554857272289,0.003577039826460689,0.004326069526841322,0.0005477317008371554
g__Brachybacterium_ASV-2,0.007096987049347988,0.0014705006630719572,0.00429796508765156,0.004288484266690502,0.002297013231453975
g__Friedmanniella_ASV-1,0.0038843835731556353,0.002483434318491123,0.0064500678661624,0.004272628585936386,0.0016424770049815309
g__Neisseria_563205_ASV-1,0.003534200202001278,0.0057972047319611525,0.003275729056170666,0.0042023779967110325,0.0011326388273726583
g___ASV-16,0.0036315172155079235,0.004007385766816713,0.004301201220474084,0.003980034734266239,0.00027408055490197496
g___ASV-26,0.004400350043067687,0.0025503635341497344,0.004949107846130874,0.0039666071411160984,0.0010261881722538372
g__Hymenobacter_910554_ASV-1,0.002416338820450961,0.004873249721019104,0.004427911477639263,0.003905833339703109,0.0010688083644619685
g__Streptococcus_ASV-5,0.003331594197941503,0.003656511881887543,0.004723094725429934,0.003903733601752993,0.0005943665331426777
g___ASV-9,0.005932380195086735,0.0035266929196044825,0.002244484659173025,0.003901185924621414,0.0015286872645199055
g__Streptococcus_ASV-2,0.0040824335708954515,0.004028137412257671,0.003513732688323898,0.0038747678904923403,0.0002562509591712918
g___ASV-8,0.003957813179366999,0.003599345023157709,0.004042681152000594,0.003866613118175101,0.0001921367900835291
g__Acinetobacter_ASV-7,0.003768361049718039,0.0035770003588392386,0.004251001402672595,0.003865454270409958,0.000283595571075385
g__Paracoccus_ASV-2,0.0046229351986454845,0.004152856191325556,0.002778513566493604,0.0038514349854882144,0.0007825657999102607
g__Neisseria_563205_ASV-2,0.0048245991658775024,0.0029001280611975224,0.0038286087515408958,0.0038511119928719734,0.0007858231586855697
g__Acinetobacter_ASV-6,0.005431553157515752,0.004614316925450687,0.0014699425149343971,0.0038386041993002783,0.0017078031494656592
g___ASV-25,0.004569636237700344,0.004357357902938697,0.0025624860317588474,0.003829826724132629,0.0009003258098274341
g__Empedobacter_790298_ASV-1,0.0038311242935010893,0.003926625571668535,0.003539031675696111,0.0037655938469552453,0.00016487962602485467
g__Haemophilus_D_734546_ASV-2,0.001422621934031391,0.004077868935120754,0.005330824297534712,0.003610438388895619,0.0016293925074868615
g___ASV-64,0.004887157046387896,0.0006037476424939591,0.005247109019300908,0.0035793379027275877,0.0021091853724916195
g__Veillonella_A_ASV-1,0.004668579299620105,0.00207846070727412,0.0038919873193451874,0.0035463424420798043,0.0010852899356052087
g__Shewanella_ASV-1,0.0034226257617718946,0.0027759670021937854,0.004413483328713186,0.003537358697559622,0.0006734179805639542
g__Chryseobacterium_796614_ASV-1,0.003223983404430476,0.0036412274209492532,0.003702802017026241,0.0035226709474686564,0.00021269468571193765
g___ASV-41,0.0027680391569269345,0.005343306144987013,0.0021498604500987534,0.003420401917337567,0.0013829212390029121
g___ASV-79,0.003539920521051947,0.003166001599918813,0.0034978012588619406,0.0034012411266109003,0.000167225863730456
g__Prevotella_ASV-4,0.0033657739518373024,0.002204328802247529,0.0043510922343416025,0.0033070649961421446,0.0008773951464242297
g___ASV-23,0.005070327251767302,0.0038620964824687258,0.0009194631488744722,0.0032839622943701668,0.001743195830413661
g__Actinomyces_ASV-1,0.004810165947850607,0.0020964328875338915,0.002857017104595049,0.003254538646659849,0.0011429798227930838
g__Corynebacterium_ASV-9,0.0027923215349634815,0.0038548976580519995,0.0028634920510590637,0.0031702370813581817,0.00048499923680308437
g__Bifidobacterium_388775_ASV-1,0.003578143509042959,0.0028219089621208796,0.0028978911291754786,0.003099314533446439,0.0003400011895378091
g__Granulicatella_ASV-1,0.004119460223868172,0.00226629636327041,0.002856818637213941,0.0030808584081175074,0.0007729594373860735
g__Brevibacterium_ASV-1,0.002353032817825669,0.004252272660238228,0.0026063557049667346,0.0030705537276768773,0.0008419769782948643
g__F0422_ASV-1,0.00480382363264978,0.002109585608284007,0.0022218373698448036,0.0030450822035928637,0.0012444620458131699
g__Gemmiger_A_73129_ASV-1,0.006279459727172809,0.0006363106844325981,0.0021664301565991048,0.0030274001894015044,0.002382888279334243
g__Nocardioides_A_392796_ASV-3,0.003327331723082924,0.00477901337946644,0.0009264765304419253,0.00301094054433043,0.001588623634212381
g__Massilia_ASV-3,0.002309261876215166,0.004048416420265601,0.0024469856135486607,0.002934887970009809,0.0007893884401244106
g__Weissella_A_338544_ASV-2,0.002726736737317032,0.0027727718842633824,0.0033026964071889045,0.0029340683429231063,0.0002613360493207358
g___ASV-5,0.0036168424754473806,0.0033580763545001543,0.0017849584942386957,0.0029199591080620764,0.0008094894569509466
g___ASV-3,0.003262798898652487,0.0024965625004743134,0.002957717267159899,0.002905692888762233,0.00031497032287080927
g__Corynebacterium_ASV-7,0.0030325523193912123,0.002982934822806204,0.002628991220067114,0.0028814927874215098,0.00017969094788768255
g___ASV-65,0.0029692168270244275,0.0026980985097117913,0.002902620774739152,0.00285664537049179,0.0001153591170862828
g__Leuconostoc_B_ASV-1,0.0037562885291282226,0.0017209408693323745,0.0030818894669162266,0.0028530396217922743,0.00084653773799284
g__Catenibacterium_ASV-2,0.001491488017307428,0.0037996347896982353,0.0032428327387670017,0.0028446518485908887,0.0009834620469547385
g__Mesorhizobium_F_498388_ASV-3,0.002824642899336054,0.0012082925214403448,0.0044443481276600786,0.002825761182812159,0.0013211144057335312
g__Acinetobacter_ASV-5,0.002272214723391193,0.002979603202403415,0.0030823953845413206,0.0027780711034453096,0.00036014771609092024
g__Streptococcus_ASV-4,0.004461905705041276,0.0016293257500350068,0.0021457861719431284,0.002745672542339804,0.001231739973483744
g__Staphylococcus_ASV-4,0.0008308520518018672,0.0035225460436797873,0.0038757306874487485,0.002743042927643468,0.001359789274700913
g__Prevotella_ASV-3,0.003803622651724068,0.0015218101801703183,0.00282463855699764,0.0027166904629640086,0.0009346680808674554
g__Mesorhizobium_F_498388_ASV-1,0.002367392332448479,0.0012315929325454578,0.004514612717142174,0.0027045326607120375,0.0013613234803478591
g___ASV-31,0.004110578428231199,0.0019048608814159552,0.002064573116922601,0.002693337475523252,0.0010042595740368556
g___ASV-30,0.004157439743929444,0.0017197087093228927,0.0021973515366220846,0.002691499996624807,0.001054757531272244
g__Corynebacterium_ASV-1,0.0029753761938571197,0.0032404490802422944,0.0018335396182150075,0.002683121630771474,0.0006104141249014277
g___ASV-49,0.00144110210474112,0.0023920142485189663,0.004132532467170448,0.002655216273476845,0.0011144223700817872
g___ASV-11,0.0030143683682600972,0.0023250047145612447,0.0025543200601998496,0.0026312310476737303,0.0002866380258048043
g__Massilia_ASV-2,0.0025686429342229654,0.0026847898568603786,0.0025468205566430324,0.002600084449242125,6.0554705848739785e-05
g__Sphingomonas_L_486704_ASV-2,0.0020470303298920564,0.004497721217864562,0.001254061423424159,0.0025996043237269256,0.0013806606460952558
g__Corynebacterium_ASV-8,0.0026711774629426125,0.002644500557168436,0.002459402403298127,0.002591693474469725,9.417575752891583e-05
g___ASV-72,0.0015386269589705856,0.0012591219526156738,0.004960613287404421,0.0025861207329968936,0.0016828927338260853
g__Escherichia_710834_ASV-2,0.0020067570492745385,0.0027510100767413905,0.002872649311540559,0.002543472145852163,0.000382750002857721
g__Acinetobacter_ASV-9,0.0017281149750072056,0.0025474526733306824,0.0031870644089266537,0.0024875440190881806,0.0005971181612954733
g__Haemophilus_D_735815_ASV-1,0.003227561945877228,0.0024426601177578926,0.0017708681100061002,0.00248036339121374,0.0005952900612240501
g___ASV-12,0.002571585340450217,0.0017728269469446326,0.003087137047275854,0.0024771831115569013,0.0005407011470138785
g__Granulicatella_ASV-4,0.0011005965394712716,0.0026913789721310626,0.0035908809606074008,0.002460952157403245,0.001029628254030723
g__Faecalibacterium_ASV-1,0.0027683628028612843,0.0020344603642599665,0.002504541723034431,0.0024357882967185602,0.00030353305428884147
g__Acinetobacter_ASV-8,0.0017686701503817715,0.002119466315567563,0.0032883379321957265,0.00239215813271502,0.000649675899776303
g__Oligella_ASV-1,0.0031400258788883318,0.0006256429828549268,0.0033172753725109355,0.002360981411418065,0.001229201351008953
g__Mediterraneibacter_A_155507_ASV-1,0.003617358636004008,0.0022134422705134688,0.0012519388195147267,0.002360913242010734,0.0009712924354130109
g__SIO2C1_ASV-1,0.0023950728092555318,0.003057598967072109,0.0016228948648012416,0.0023585222137096273,0.0005862854394657288
g__Corynebacterium_ASV-26,0.003910848789114517,0.0025837587730781876,0.0005773753517059084,0.0023573276379662044,0.001370271161410098
g__Gemella_ASV-1,0.002596769818967369,0.002416931979042023,0.0019470057261691382,0.0023202358413928433,0.0002739354563270683
g__Mesorhizobium_F_498388_ASV-2,0.002205358452806358,0.0022334828422855848,0.002484118050797831,0.002307653115296591,0.00012530669153983036
g__Psychrobacter_ASV-3,0.0022811760316538703,0.0022277590142385168,0.0022946768887562373,0.002267870644882875,2.8893776381044218e-05
g__Porphyromonas_A_859423_ASV-2,0.0027140546989884878,0.0007115620289539196,0.0030904114281537155,0.002172009385365374,0.0010440596909927747
g__Veillonella_A_ASV-4,0.002471679704081681,0.003177606763949415,0.0008616181088091757,0.0021703015256134242,0.0009692170267892212
g__Pauljensenia_ASV-1,0.0013205286202397303,0.0028258131172062572,0.0023494550571570186,0.002165265598201002,0.0006281797363784907
g__Faecalibacterium_ASV-3,0.002266704968769595,0.0015037763464234761,0.002392739376783596,0.002054406897325556,0.0003927396683902333
g__Neisseria_563205_ASV-3,0.0010742621652033053,0.0031845711351304166,0.0017811380347621895,0.0020133237783653037,0.0008770342645484666
g___ASV-28,0.0032254163084112445,0.0015164560985393531,0.0012929129272216096,0.0020115951113907357,0.0008631393518673271
g__Faecalibacterium_ASV-4,0.0026929707103174713,0.0015906851995218373,0.0016100820082485365,0.0019645793060292815,0.0005151113714061493
g__Streptococcus_ASV-11,0.002759136350182255,0.0011164444673756337,0.0019637915023313583,0.0019464574399630822,0.0006707381544479341
g__Dorea_A_ASV-1,0.002262011884514584,0.0017701424181207227,0.0018065577754816074,0.0019462373593723047,0.00022378067031441628
g__Anaerostipes_ASV-1,0.0023749424905865134,0.0011094749915062437,0.0023535127124502116,0.0019459767315143227,0.0005915607489937957
g__Lactococcus_A_346120_ASV-1,0.002491880871860519,0.0019387011961382642,0.0012569699236229697,0.0018958506638739176,0.0005050599889159994
g__Neisseria_563205_ASV-4,0.000822829477181753,0.0017256344056823527,0.003134362331718566,0.0018942754048608904,0.0009511837797725978
g__Pseudomonas_E_647464_ASV-1,0.0013091200024533873,0.002743811243515163,0.0015723222233476526,0.0018750844897720675,0.0006236096438064873
g__Chryseobacterium_796614_ASV-2,0.002189155890044676,0.001877040439973191,0.0015363405611257804,0.0018675122970478822,0.0002665958896264473
g___ASV-57,0.0012798213646658364,0.0015464037898038447,0.0027706078558695974,0.0018656110034464262,0.0006491178755408506
g___ASV-14,0.003353342542455826,0.0010923462054699671,0.0011257254699434036,0.0018571380726230657,0.0010580640829631084
g___ASV-56,0.001867721056033643,0.0016162367800044834,0.002069315492534449,0.0018510911095241916,0.0001853420194804427
g__Cutibacterium_ASV-4,0.0015730900674870813,0.0026553221282099547,0.0012792031588086572,0.0018358717848352309,0.0005917299652802531
g___ASV-63,0.0012529729388814578,0.0025803048907055612,0.0016649167624340371,0.0018327315306736855,0.0005547214766065285
g__Aeromonas_ASV-2,0.0011893748110940535,0.0026457734484583786,0.0016521709679225896,0.0018291064091583405,0.0006075929890439999
g__Agathobacter_164117_ASV-1,0.0017467104527988922,0.0019854959523511423,0.001716712325163145,0.0018163062434377265,0.0001202603844915064
g___ASV-39,0.0016239998762943892,0.00259786597624989,0.0011527295710128938,0.001791531807852391,0.0006017502352881374
g__Acinetobacter_ASV-11,0.0016667719074347897,0.001788232756754143,0.001871930917081934,0.0017756451937569553,8.422742968299335e-05
g__Blautia_A_141781_ASV-3,0.0016141950175645702,0.0019136489985657214,0.0017923325333707167,0.0017733921831670028,0.0001229829915984021
g__SIO2C1_ASV-4,0.0013016820041948111,0.0020115707375750525,0.0019627705296063015,0.001758674423792055,0.0003237559973719467
g__Luteimonas_C_615545_ASV-2,0.0028299646931267022,0.0010984110564472708,0.0013457397082430591,0.0017580384859390106,0.0007646621087084251
g__Roseomonas_A_507160_ASV-1,0.0009546919270446999,0.0034997214306153705,0.0008123727987381064,0.001755595385466059,0.0012346512137972733
g___ASV-62,0.0036267894265375905,0.0006445293055337342,0.000994587457763369,0.0017553020632782312,0.001331035659581217
g__Acinetobacter_ASV-15,0.0013180317628373223,0.0012090178847037718,0.002707304718449322,0.001744784788663472,0.0006820578997087404
g__Bosea_ASV-1,0.001463718548744402,0.0025119676056416657,0.0012226869828141048,0.0017327910457333908,0.000559679156646361
g__Alloprevotella_ASV-1,0.001373837243092125,0.0005993865682929728,0.003147534393729539,0.0017069194017048789,0.0010666058717129692
g__Brevundimonas_ASV-1,0.0017879297954557303,0.0011108236820629022,0.0021714167551136238,0.001690056744210752,0.00043848129361147964
g__Actinomyces_ASV-2,0.0014529335608345721,0.0021080493323985586,0.0014818187628896945,0.0016809338853742749,0.00030224635927171117
g__Enterococcus_C_ASV-1,0.0012785664387943005,0.0006674460897192699,0.003089002790270459,0.0016783384395946763,0.0010282176984030965
g__Corynebacterium_ASV-11,0.0009954906578601335,0.0033703391124421615,0.0006010921049272648,0.00165564062507652,0.0012231191633332106
g__Clostridium_T_ASV-2,0.003451792214733576,0.0008050197542828393,0.0006829463711475341,0.001646586113387983,0.0012774459620584194
g__Hylemonella_582308_ASV-1,0.002486970973609271,0.0019946157727765987,0.0004167822236896803,0.0016327896566918501,0.0008830284890776514
g__Exiguobacterium_A_ASV-3,0.0013697810248156398,0.0009614096264242636,0.0025653525996969513,0.0016321810836456181,0.0006805872995843074
g__Acidipropionibacterium_ASV-2,0.0015479717515047176,0.002578700684355712,0.0007661866398838092,0.0016309530252480798,0.000742278568192125
g__Exiguobacterium_A_ASV-1,0.0030316346739406312,0.0006601021788277817,0.0011698149625488498,0.001620517271772421,0.0010192778562945562
g__Nocardioides_A_392796_ASV-1,0.0010544603730802526,0.0011696807160629097,0.0025893735496258707,0.0016045048795896777,0.0006979941044514177
g__Cutibacterium_ASV-3,0.0013470065850126193,0.0026167433436489833,0.0008350780533664767,0.001599609327342693,0.0007489721448865182
g__Corynebacterium_ASV-13,0.002715404383477839,0.0011725111753482199,0.0009035139612540653,0.0015971431733600413,0.0007983194748295509
g__SIO2C1_ASV-7,0.0012158817083226397,0.0022598880159217043,0.001299937962213877,0.0015919025621527404,0.00047358194524267465
g__Shewanella_ASV-2,0.002001071555818901,6.0405811620582545e-05,0.00267071455536043,0.0015773973075999712,0.0011069636657283386
g___ASV-45,0.0017254453489222092,0.0014978189694800715,0.001491951083351819,0.0015717384672513665,0.00010871357513096621
g__Anaerococcus_ASV-1,0.0009553885671279451,0.0019449397462317423,0.0018132852320798907,0.001571204515146526,0.0004387521617418029
g__Porphyromonas_A_859423_ASV-1,0.0017883672777241806,0.0011405345629537378,0.0017727413185338336,0.0015672143864039173,0.0003017756301788487
g___ASV-100,0.0006022355266774093,0.002772276288806398,0.0013146451678461351,0.0015630523277766473,0.0009031606778987882
g___ASV-38,0.0007433407247931113,0.003091778177306596,0.0008315962616199756,0.0015555717212398944,0.0010868593796472816
g__Veillonella_A_ASV-2,0.0014834446741345908,0.002105128983924018,0.0009687527681817675,0.001519108808746792,0.0004646085619812284
g__Prevotella_ASV-12,0.000889235201001367,0.002409593582878955,0.0012487271164688557,0.0015158519667830591,0.0006487881865847532
g__Acidipropionibacterium_ASV-1,0.0019161722990499825,0.0015847547939952765,0.0010252898926693954,0.0015087389952382181,0.0003676517072312885
g__Microbacterium_A_383184_ASV-1,0.0012274245483137503,0.002334262887580759,0.000963276750057019,0.0015083213953171759,0.0005939012411239854
g___ASV-20,0.0012759399467677823,0.0014230005825623055,0.0018007271796130224,0.0014998892363143701,0.0002210343996548874
g__Leptotrichia_A_993758_ASV-4,0.001175934141874627,0.0012132474716987122,0.0020488068552293845,0.0014793294896009081,0.0004029693318504544
g__Streptococcus_ASV-8,0.0017376129009087882,0.0010215243288838013,0.0016730275381674703,0.0014773882559866865,0.0003234210437343819
g__Pseudomonas_E_647464_ASV-3,0.0010333716414623816,0.0013460866844421696,0.002011264174293264,0.001463574166732605,0.0004077752099811926
g__Arthrobacter_D_ASV-1,0.0007425645892279707,0.0012293542497010287,0.0024023115152635014,0.001458076784730834,0.0006966230272507237
g__Blautia_A_141781_ASV-5,0.0019221827737197228,0.00017596703272130493,0.002240249579127194,0.0014461331285227405,0.000907481149985359
g__Collinsella_ASV-1,0.0014779606117852524,0.00155847841599538,0.00129665019828751,0.0014443630753560473,0.00010949916205951456
g___ASV-19,0.0008862015720637774,0.00235517508174369,0.001016012382432096,0.0014191296787465213,0.000664002238438104
g__Rothia_ASV-1,0.0013248177441702981,0.00087155406153382,0.002015566024151802,0.00140397927661864,0.0004703833570028735
g__Acetatifactor_ASV-1,0.0010445739322041704,0.0022933097102725408,0.0008703966415726164,0.001402760094683109,0.0006337157067712096
g__Anaerococcus_ASV-2,0.0015448926671245528,0.0020585229567053353,0.0006015146300985139,0.0014016434179761341,0.000603384110102673
g__Dialister_ASV-1,0.0022392778255064623,0.0012082591424355353,0.000751998393289446,0.001399845120410481,0.0006221087351856345
g__Bifidobacterium_388775_ASV-4,0.0020098633393483886,0.0012549615676254598,0.0008690461792411286,0.0013779570287383257,0.0004737874775252249
g__Staphylococcus_ASV-13,0.0013354428677788725,0.002063277433489533,0.0007055930947660232,0.0013681044653448095,0.0005547532639954709
g__Citricoccus_384863_ASV-1,0.0014736755138416448,0.0004921041516476013,0.002121989311785161,0.001362589659091469,0.00067001813863673
g__Veillonella_A_ASV-3,0.0012796009054076537,0.0018800967448489806,0.0009248100951081149,0.0013615025817882498,0.00039427068471524805
g__Blautia_A_141781_ASV-4,0.0011310910503092584,0.001440752267349331,0.0014717667505741783,0.001347870022744256,0.0001538079250448562
g__Clostridium_T_ASV-1,0.0011935697027011356,0.0015278583489227978,0.0012753032464354382,0.0013322437660197904,0.00014228818603121367
g___ASV-123,0.0017203997407955664,0.00010977786363890672,0.002159800935987201,0.0013299928468072247,0.0008812724915126245
g___ASV-118,0.00028477993628626085,0.001872429293701692,0.0018147475626921897,0.0013239855975600474,0.0007352065924353867
g__Faecalibacterium_ASV-2,0.001435227796378188,0.0010464245602494907,0.001467045192540864,0.0013162325163895143,0.00019122471348649096
g__Blautia_A_141781_ASV-1,0.0018214070112776814,0.000777584726407719,0.001344357777006324,0.0013144498382305749,0.0004266631022240285
g__SIO2C1_ASV-2,0.0018693052901867886,0.0013415399851145794,0.000708213196916216,0.001306352824072528,0.0004746664193518851
g__Haemophilus_A_ASV-1,0.0005203641962274175,0.0014611738538302037,0.0019272897905633982,0.0013029426135403397,0.0005851710582112804
g__Pseudomonas_B_650451_ASV-1,0.0012910629724282245,0.0009513797122643249,0.0016418812579954876,0.001294774647562679,0.0002819082930830628
g__Paracoccus_ASV-3,0.0015264209238640895,0.0008502356175243299,0.001468716354333,0.0012817909652404732,0.00030606368394283897
g__Peptoniphilus_A_ASV-1,0.0019851287071141295,0.000635154671943356,0.0012010266542221751,0.0012737700110932201,0.0005535197502561622
g__Skermanella_ASV-1,0.001276332757545304,0.0015575306825717657,0.0009719132221946268,0.0012685922207705655,0.00023913997213182253
g___ASV-73,0.0005540695149283993,0.0018325730943318998,0.0014177780656776586,0.001268140224979319,0.0005325639011195663
g__Corynebacterium_ASV-4,0.0018765734951959536,0.0010915864314823324,0.0008058562816707078,0.001258005402782998,0.0004526811190683021
g__Gemella_ASV-2,0.000855149368398604,0.00207302908135692,0.0008335583150561634,0.0012539122549372291,0.0005792701297834534
g__Corynebacterium_ASV-10,0.0007880589809348286,0.0016479450925014653,0.001299312856358904,0.001245105643265066,0.00035313344756135104
g__Pontibacter_909804_ASV-1,0.0017658960311066607,0.001463812815261229,0.0004933038917785776,0.0012410042460488226,0.0005428968177936864
g___ASV-36,0.0013650686112225078,0.0013373831313334016,0.0009965543269281195,0.001233002023161343,0.00016757536859509227
g__Brevibacterium_ASV-5,0.0004798520448356682,0.0013359678657803666,0.001878696138829897,0.0012315053498153105,0.0005758330271626466
g__Brevibacterium_ASV-2,0.000764836065817276,0.001278959327837268,0.0016468690946121552,0.0012302214960888999,0.0003617338783819916
g___ASV-24,0.0013963094995979202,0.0009330140418690815,0.0013516855264527148,0.0012270030226399055,0.00020867832558879858
g___ASV-52,0.0013461582139952704,0.0015197565965740696,0.0008071249258828709,0.0012243465788174036,0.00030341339276808633
g__Phocaeicola_A_858004_ASV-4,0.0014931038758673207,0.0013569659423138985,0.0007964244744848102,0.0012154980975553431,0.0003014967223737226
g___ASV-108,0.0006384975970574924,0.0027371066938705916,0.0001756061702380518,0.001183736820388712,0.0011145359545977173
g__Peptoniphilus_B_226777_ASV-1,0.0004474886156764659,0.0006432951837148575,0.002453312493188493,0.0011813654308599388,0.0009029477836679973
g__Lactobacillus_ASV-1,0.0013127380286450869,0.0009649249418422815,0.0012656393427122638,0.001181100771066544,0.00015406397677533796
g__Rothia_ASV-5,0.0022978731171215284,6.750964199073174e-05,0.0011509171541521353,0.0011720999710881318,0.0009106652665677581
g__Faecalibacterium_ASV-7,0.00041331360488634837,0.0011693042971114914,0.0019277957173919297,0.001170137873129923,0.0006182850143267671
g__Mediterraneibacter_A_155507_ASV-3,0.0012825437738572941,0.0007005745553051097,0.001456862323555058,0.0011466602175724872,0.000323358472650789
g__Bacteroides_H_ASV-7,0.0014071273340917332,0.0018759879884715127,0.00014738359725343853,0.0011434996399388947,0.0007299054533192907
g__Fenollaria_ASV-1,0.0010153026922459121,0.0016688349474342026,0.0007391077170193578,0.001141081785566491,0.0003898405366139037
g___ASV-44,0.001681347775191019,0.0014353859299673212,0.0003034574863666706,0.001140063730508337,0.000600031562019355
g__Acinetobacter_ASV-10,0.0009637143776890477,0.0009382343753666885,0.001502760219590097,0.0011349029908819446,0.0002603222530687922
g__Collinsella_ASV-2,0.0004890853138604839,0.0008373326786716391,0.002069737708051109,0.0011320519001944106,0.0006781150651948778
g__Dolosigranulum_ASV-1,0.0012266958413878536,0.0005828888808635008,0.0015761926221617777,0.0011285924481377106,0.0004114051429306499
g__Rhodoferax_A_585629_ASV-3,0.001956563252243513,0.0,0.0014269433101527641,0.0011278355207987591,0.0008262905228576723
g__Oliverpabstia_ASV-1,0.0010411111286331202,0.001543022034349269,0.0007955548038548171,0.0011265626556124023,0.00031107693342438594
g___ASV-69,0.0011461509460177477,0.000362810510537308,0.001833232824142283,0.0011140647602324463,0.0006007259983140059
